REGRESSION,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7
0.001,1,-30,0.0027,-0.008,0.2,0
0.001,-2.9,-20,0.008,0.03,-0.4,-0.01
-0.004,-9,-30,0.0024,0.039,-0.4,0
-0.001,-12.3,-60,-0.0039,0.037,-0.1,-0.01
0.006,5.1,-90,-0.0047,-0.01,0.3,0
-0.002,0.8,-70,0.0052,-0.009,-0.3,0
-0.002,-1.5,-70,0.0056,0.013,0,0
-0.001,4.6,-70,-0.0045,0.016,0.1,0
-0.004,0.6,-20,-0.0051,-0.038,-0.3,0.01
0.001,5.3,-10,0.0099,-0.003,0.1,0
-0.001,5.3,0,0.0071,0.014,-0.1,0
-0.004,-2,0,-0.0085,0.015,-0.5,0.02
-0.005,-7.7,-10,-0.0109,-0.011,0,0.02
0.004,2,-20,-0.0012,-0.029,0.5,0
0.001,7.5,-10,0.0069,-0.022,0.1,0.02
0.002,6.8,10,0.0039,-0.004,-0.1,0
-0.005,-3.5,20,-0.0026,-0.009,-0.2,0
0.001,0.5,10,0.0063,-0.006,0.2,0
-0.003,-2.8,20,-0.0047,-0.005,-0.2,0
-0.001,-3.4,20,-0.0006,-0.01,0.1,-0.02
0.001,-0.9,10,0.0055,-0.005,0.2,0
0.001,1.8,10,-0.0006,0.011,0.1,0
0.001,1.1,20,-0.0044,0.005,-0.1,0
-0.001,-4,-20,0.0006,-0.022,0,0
0.003,3,-10,-0.0088,-0.014,0,0
-0.004,-3.6,-10,0.0008,-0.04,-0.2,0
0.002,1.2,-20,0.0124,-0.005,0.1,0
0.007,1.8,-20,0.0115,0.013,-0.1,0
-0.004,-15,-50,-0.0123,0.006,0,0.01
-0.003,-10.3,-80,-0.0107,-0.018,0.3,-0.01
0.006,4.6,-90,-0.0035,-0.039,0.6,0.01
0.001,8.8,-60,0.0076,-0.031,-0.2,0.01
-0.001,2.6,-50,0.0118,-0.007,-0.3,0
-0.003,-1.1,-50,0.0112,0.009,-0.2,-0.01
0.001,5.5,-50,-0.0063,0.005,0.3,0
0.004,10.3,-30,-0.0028,-0.004,0.2,0
-0.001,10.1,-10,-0.0064,-0.011,-0.3,0.02
0.001,-4.1,20,0.0071,-0.002,-0.1,-0.01
-0.001,-4,10,0.0064,0.012,0,-0.01
-0.002,-2.9,40,-0.0018,0.019,-0.2,0
0.001,1.9,10,-0.0043,0.004,0,0
-0.004,-2.1,10,-0.0018,-0.007,-0.2,-0.01
-0.002,-2.9,-10,0.0011,0.004,-0.1,0
0.001,5.4,0,-0.0043,-0.011,0.1,0
0.004,8.4,20,-0.0006,-0.021,0.1,0
-0.005,-6.4,30,0.0036,-0.012,-0.4,0
0.003,1.6,0,-0.0003,0.006,0.3,-0.01
0.002,3.8,10,-0.0024,0.004,0.1,0
-0.001,-2.9,10,-0.0044,-0.012,-0.1,0
0.001,-2.2,0,0.0077,-0.004,0,0
0.001,-2.9,-10,0.0073,0.013,0,0
-0.001,-3.7,-20,-0.0047,0.019,0,0
0.005,3.7,-20,0.001,0.001,0.1,0
-0.001,-2.9,-20,0.0009,0.006,-0.1,0
0.001,3.2,-30,0.0018,-0.001,0.1,0
0.001,3.3,-20,0.0059,0.013,0,0
-0.002,-2.3,-10,0.0012,0.027,-0.2,0
-0.002,-1.9,-30,-0.0063,-0.001,0.1,0
0.002,3,-30,0,-0.011,0.2,0
0.002,4.7,-20,0.0065,-0.003,0,-0.01
-0.001,-3,0,-0.0046,0.01,-0.1,0
-0.003,-4.4,-10,-0.0032,0.002,0,0
-0.002,-2.7,-20,-0.0015,-0.001,-0.1,0
0.002,8.7,10,0.0029,-0.007,0.1,0
0.002,8.5,20,0.0023,-0.001,-0.1,0
-0.004,-3.2,40,-0.0011,0.002,-0.3,0
-0.001,-3.2,10,-0.0024,-0.014,-0.1,0
0.002,-0.1,10,0.0058,-0.007,0.1,0
-0.002,-4.7,0,0.0056,0.018,-0.2,0
-0.001,-6.1,-20,-0.0015,0.025,0,0
0.001,-3.7,-40,-0.0099,0.003,0.1,0
0.002,2.5,-40,0.0066,-0.014,0.2,0
0.001,4.6,-40,0.0088,-0.002,0.1,0.01
-0.004,-2.4,-30,0.0012,0.018,-0.4,0.01
-0.002,-5.3,-50,-0.0071,0.007,0,0
-0.001,-3,-60,-0.0094,-0.011,0.2,-0.01
0.002,4.3,-50,-0.0011,-0.024,0.3,0
0.001,7.1,-50,0.0034,-0.022,0.1,0.01
0.001,-1.1,-20,0.0076,0.022,-0.2,-0.01
-0.001,-3.4,-40,-0.0063,0.023,0.2,0
-0.003,0,-20,-0.0026,0.005,-0.2,0
-0.006,-3.1,-10,0.0019,0.021,-0.3,0.01
0.003,3.8,-20,0.0018,0.021,0.3,0
-0.002,-2.4,0,-0.0051,0.022,0,-0.01
0.002,2.6,0,-0.0045,0.007,0.2,0
0.001,5.4,10,-0.0014,-0.005,0,0
-0.004,-3.2,40,0.0046,0.009,-0.3,0
0.002,0.6,20,0.0016,0.027,0.2,0
-0.001,-0.5,30,-0.0063,0.02,-0.1,0
0.002,0.2,20,-0.0064,-0.003,0.2,0
-0.002,-4.1,20,0.0063,-0.002,-0.2,0
0.001,-0.3,-10,-0.0052,-0.005,0,0
-0.006,-4.2,-20,-0.0035,-0.012,-0.1,0
0.003,2.8,-20,0.0031,-0.013,0.3,0
0.003,5.2,-10,0.0048,-0.007,0,0
-0.006,-3.5,-10,-0.0013,0.005,-0.2,0
0.001,-1.6,-20,-0.0056,-0.012,0.1,0
0.002,4.1,-20,0.0049,-0.023,0.2,0
0.001,5.1,0,0.0045,-0.006,0,0
-0.003,-5.2,0,0.0005,0.007,-0.2,0
-0.004,-6.5,-10,0.0005,0.008,0.1,0
0.002,-3,-20,0.0007,0.009,0.3,-0.02
0.001,3.2,-20,-0.0011,0.005,0.2,0
0.003,5.5,0,0.0036,0.009,0,0
-0.001,-2.8,10,0.0017,0.023,-0.5,0.01
-0.003,-8.9,0,-0.0015,0.022,-0.3,0.02
-0.005,-11.1,-20,-0.0038,0.018,0,0
0.001,2.7,-40,-0.0015,-0.001,0.3,0
0.003,7.6,-30,-0.0004,-0.002,0.3,0
-0.008,-0.9,10,0.0012,0.002,-0.5,0
0.002,0.3,0,0.0003,0.006,0.2,0
-0.001,-2.3,0,0.0045,-0.006,-0.2,0
-0.002,-5.5,-10,0.0022,0.003,-0.1,0
-0.002,-4.5,-30,0.0005,0.006,0.1,0
0.002,3.2,-30,0.0003,0.008,0.1,0
0.001,4.9,-20,-0.0001,0.008,0,0
-0.001,-5.2,-10,-0.0013,-0.003,-0.1,0
-0.003,-6.6,-30,-0.0009,-0.006,0,0
0.003,4.6,-40,0.0014,-0.003,0.1,0
-0.002,-4.8,-40,-0.0009,-0.009,-0.1,0
0.002,4.3,-50,0.0048,-0.004,0.3,0
-0.001,7,-30,0.0002,0.003,0.1,0
-0.001,2.9,-10,-0.007,-0.011,-0.2,0
-0.001,-3,-10,-0.0008,-0.039,-0.1,0
-0.001,-3,-30,0.0082,-0.021,0,0
-0.002,-4.3,-40,0.0056,0.004,-0.1,0
0.001,-3,-50,0.0031,0.012,0.1,0
0.001,-1.3,-50,-0.0084,0.007,0,0
-0.002,-0.9,-60,-0.0102,-0.014,0.1,0
0.001,2.4,-50,-0.0038,-0.03,0.2,0
0.002,6.1,-40,0.0068,-0.025,0.1,0
-0.001,-3.4,-20,0,-0.012,-0.1,0
0.001,-3.3,-30,0.0048,-0.005,0,0
-0.002,-4.8,-40,0.0033,0.001,-0.2,0.01
0.001,6.6,-40,-0.0017,0.005,0.2,0
0.002,9.3,-30,-0.003,0.001,0.1,0.01
0.002,9.5,-10,-0.0037,-0.005,-0.1,0.01
-0.006,-2.5,10,-0.0014,-0.02,-0.4,0.01
0.003,4.1,10,0.0007,-0.017,0.2,0
-0.003,-2.9,20,0.0018,-0.011,-0.2,0
-0.001,-3.3,-20,0.0017,-0.006,0,0
-0.001,-4.6,-20,-0.0046,0.007,-0.1,0
0.001,4.7,0,-0.0073,-0.014,0,0
-0.003,-3.7,10,0.0047,-0.031,-0.2,0
0.001,-6,-10,0.0065,-0.005,-0.1,0
-0.003,-7.2,-30,-0.0033,0.001,0,0
0.001,-2.8,-40,-0.0075,-0.015,0.2,0.01
0.001,5.7,-30,0,-0.033,0.2,0
0.004,8.9,-10,0.0047,-0.025,0.1,0
-0.004,-9.7,0,-0.007,-0.014,-0.4,0
-0.003,-11.8,-30,-0.0037,-0.027,0,-0.01
0.001,-2.2,-60,0.0075,-0.02,0.3,0
0.003,5.3,-50,0.0081,0.004,0.2,-0.01
-0.001,0.6,-20,-0.0095,0.006,-0.1,0
0.001,-0.9,-30,-0.0096,-0.028,0,0.01
-0.003,-1.9,-30,0.0016,-0.039,-0.1,0
0.001,0.8,-30,0.0049,-0.012,0,0
0.002,8.5,-20,0.0024,-0.017,0.3,0
-0.004,1.1,20,-0.0037,0.002,-0.4,0
-0.002,-3.2,10,-0.007,-0.023,0,0.01
-0.001,-1.4,10,0.0043,-0.029,0.1,0
0.002,0.6,10,0.0109,-0.015,0.1,-0.01
-0.001,-0.9,10,0.006,0.012,-0.1,0
0.001,-2.9,0,-0.005,0.013,-0.1,0
-0.003,-5.2,-10,-0.0079,-0.01,0,0.01
0.001,2.7,-10,0.0046,-0.014,0.1,0
-0.001,2.7,-10,0.0053,-0.007,-0.1,0
-0.001,0.6,10,-0.0051,0.007,-0.1,0
0.002,2.2,0,0.005,-0.008,0.2,0
0.002,3.3,10,0.0012,0.003,0,0
-0.001,-4.5,10,-0.0034,-0.007,-0.2,0
-0.001,-6.2,0,-0.0036,-0.013,-0.1,-0.01
0.001,-2.4,-20,0.0069,-0.006,0.1,0
0.001,-0.9,-20,0.0042,0.019,0,0
0.002,2.7,-30,0.0042,0.012,0.1,0
-0.001,1.8,-10,-0.0081,0.008,0,0
0.001,3.5,0,0.0042,-0.015,0,0
0.001,-1.9,10,0.01,0.028,-0.2,-0.01
-0.001,-6.7,0,-0.0051,0.035,-0.3,0
-0.003,-8.5,-30,-0.0088,0.002,0.1,0
0.002,-3.1,-40,-0.0024,-0.008,0.4,-0.02
-0.004,-3.1,-20,-0.0006,0.015,-0.3,0
0.004,6.6,-30,-0.0023,-0.015,0.3,0.01
-0.004,-3.5,0,-0.0011,-0.014,-0.3,0
0.002,3.2,-10,0.002,-0.018,0.1,0
-0.001,-3.1,0,-0.0008,-0.005,-0.3,0
-0.002,-6.2,-10,-0.0049,-0.011,-0.1,-0.01
-0.001,-6.2,-30,-0.0033,-0.022,0.1,0
-0.002,-3.6,-40,-0.0002,-0.026,0.1,0
0.002,4.6,-40,0.0027,-0.021,0.2,0
0.001,3.9,-20,0.0032,-0.007,0.2,0
-0.001,-4,-10,-0.0023,-0.022,-0.1,0
0.001,-2.8,-20,0.0026,-0.022,0,0
-0.001,-4,-30,0.0009,-0.019,-0.1,0.01
0.002,4.5,-40,0.0063,-0.008,0.3,0
0.002,6.1,-20,0.0038,0.006,0,-0.01
-0.002,-1.8,-10,-0.0115,-0.001,-0.2,0
0.002,0.2,-20,0.0072,-0.027,0,0
-0.003,-4.1,-20,0.0079,-0.001,-0.2,0
0.001,-3.9,-30,0.0067,0.014,0.1,0.01
-0.001,-1.1,-40,-0.0078,0.015,0.1,0.01
-0.001,5.6,-30,-0.0056,-0.011,0.2,0
-0.002,-1.1,10,0.0073,0.009,-0.4,0
-0.003,-5.7,0,0.0022,0.02,-0.1,0
0.001,3.2,-10,-0.0045,0.007,0.3,0
0.003,7.9,0,-0.0037,-0.002,0.2,0
-0.001,7.1,20,-0.0028,-0.011,-0.1,0
0.002,6.1,40,0.0017,-0.013,0,0
-0.001,-6.1,50,-0.0022,0.002,-0.2,0
0.001,-10.7,20,-0.0066,-0.013,-0.1,0
-0.007,-12.8,0,-0.0051,-0.021,-0.2,0.01
0.001,-5.6,-30,0.0041,-0.024,0.5,0
0.003,2.5,-30,0.0081,-0.011,0.3,0.01
0.001,4.3,-30,0.0121,0.006,-0.1,0.02
0.001,3.7,-20,0.0128,0.024,-0.1,0
-0.002,-3.9,-20,-0.0098,0.031,-0.2,0.01
-0.002,-4.1,-30,-0.0068,0.003,0.1,0
0.005,2.3,-40,0.0009,-0.005,0.3,0
-0.002,0.3,-30,0.0058,0.009,-0.2,0
-0.003,-2.3,-30,-0.0047,0.028,-0.1,0
0.004,6.6,-30,-0.0018,0.003,0.2,0
-0.002,-5.9,-10,0.0009,0.011,-0.2,-0.01
0.001,-8.2,-30,-0.0039,0.007,0,0.01
0.001,-7.5,-50,0.0002,0.001,0.1,-0.02
-0.002,-7.4,-60,0.0033,0.004,-0.1,0.01
0.001,-5.1,-70,0.0048,0.015,0.1,0
-0.003,-4.3,-80,0.0003,0.019,0,0.01
0.003,1.3,-90,-0.0068,0.01,0.3,0.01
-0.005,0,-70,0.0012,-0.039,-0.1,0
0.004,6.9,-60,0.0057,-0.018,0.2,0
-0.007,-6,-40,-0.0036,-0.008,-0.4,0
0.003,0,-60,0.0006,-0.021,0.4,0
0.002,6.2,-40,0.0028,-0.009,0.1,0
0.004,6.3,-10,0.0007,0.002,0.3,0.01
0.002,7.4,10,0.0005,0.004,-0.1,0
-0.003,-1.1,20,-0.0006,0.004,-0.3,0
-0.001,-3.9,-10,-0.0004,-0.002,0,0
0.001,4.1,-10,0.001,0.002,0.1,0
0.001,3.1,30,-0.0006,0.005,0,0
-0.001,-6,20,0.0015,0.006,-0.1,0
-0.002,-7.5,-10,-0.0018,0.011,-0.1,0
0.001,-6.1,-20,-0.0037,0.006,0.2,-0.02
0.001,6.1,-10,0.0009,0.008,0.1,0
0.002,4.7,20,-0.003,0,0,0
-0.001,-3,30,-0.0023,-0.011,-0.2,0
-0.001,-5.5,20,0.0014,-0.012,-0.1,0
-0.004,-6.8,-30,0.0007,0.016,0,0
0.003,7.7,-30,-0.0003,0.011,0.4,0
0.003,11.7,-10,-0.0011,0.01,0.1,0
-0.003,-2.5,20,-0.003,-0.002,-0.5,0
-0.001,-7.5,10,-0.0017,-0.007,-0.1,-0.01
0.001,3.6,-10,0.0017,0.023,0.1,0
0.001,1.4,10,0.0042,-0.008,0,0
0.001,-1.4,10,0.0038,0.014,-0.1,-0.01
-0.001,-6.5,0,-0.008,0.01,-0.1,0
-0.001,-6.1,-20,-0.0094,-0.018,0.1,-0.01
0.003,3.6,-30,0.0068,-0.025,0.3,0
0.001,5.6,-20,0.0097,-0.006,0,0
-0.001,-5.9,-10,-0.0061,0.011,-0.3,0
-0.003,-10.5,-40,-0.0065,-0.015,0,0
-0.001,0.8,30,-0.0068,-0.002,-0.4,0
-0.009,-13.3,0,0.0007,-0.02,-0.3,0
0.003,1.8,-40,0.0091,0.01,0.3,0
0.002,5.4,-30,0.0085,0.03,0.1,0
-0.001,0,-20,-0.009,0.026,-0.1,0
-0.002,-2.7,-20,-0.0095,0,-0.1,0
-0.001,-0.6,-30,0.0086,0.011,0,0
0.001,0.3,-40,0.0082,0.03,0,0
-0.001,-0.5,-40,-0.0082,-0.006,0,0
0.001,4,-30,0.0063,-0.012,0.1,0
-0.003,-2.7,-10,-0.0009,0.025,-0.1,0
-0.001,2.6,-20,-0.0037,-0.004,0.1,0
0.004,9,0,0.001,-0.009,0.2,0
-0.004,-6,30,0.0009,0.014,-0.3,0
0.002,3.8,0,-0.0021,-0.004,0.2,0
0.001,6,20,-0.0002,-0.008,0,0
-0.001,-6.4,10,-0.0001,0.006,-0.1,0
-0.001,-0.9,-30,0.0027,0.016,0,-0.01
0.002,8.8,10,-0.0059,-0.019,0.1,0.01
0.001,7.6,50,0.0016,-0.029,-0.1,0
-0.001,1.9,-20,-0.008,-0.015,0.1,0
0.003,5.8,-10,0.0043,-0.022,0.1,0
-0.003,-2.4,10,0.005,0.026,-0.3,0
-0.002,-6,-20,-0.0058,0.013,0,0
0.001,0.1,-30,0.0021,0.005,0.3,0
-0.004,1,-20,-0.0078,0.001,-0.1,0
0.001,6.1,-10,0.0023,-0.017,0.2,0
-0.002,0.1,10,0.0038,0.01,-0.3,0
-0.003,-6,0,-0.01,0,-0.2,0
0.001,2.4,-10,0.0048,-0.028,0.2,0
0.001,4.7,0,0.01,-0.005,-0.1,0
-0.001,-2.2,0,-0.0066,0.006,0,-0.01
-0.001,-4.9,0,-0.0012,-0.004,-0.1,0
0.001,-5.8,-10,0.0034,-0.001,0,-0.02
-0.002,-7.8,-30,-0.0026,0.002,0.1,-0.01
-0.001,-5.1,-40,-0.0065,-0.006,0.3,-0.02
0.001,5.2,-50,-0.0019,-0.026,0.3,0
0.005,13.2,-10,0.0022,-0.024,0.2,0
-0.002,-6.7,40,-0.007,0.015,-0.2,0
0.001,-6.3,10,-0.008,-0.026,0.1,0
-0.002,-4.4,-10,0.0026,-0.038,0,0
0.001,-1.6,-20,0.009,-0.024,0.1,0
0.001,0.8,-20,-0.0044,0.003,0,0
0.002,2.1,-20,0.0062,-0.022,0.1,0
0.001,1.1,-10,-0.0047,-0.01,0,0
-0.001,-0.7,-10,0.0082,-0.008,0,0
-0.001,-3.6,-10,0.0069,0.017,-0.2,0
-0.002,-4.5,-30,-0.0047,0.02,0,0
-0.001,-1.3,-30,-0.0085,-0.005,0.1,0
0.001,0.8,-40,-0.0064,-0.016,0.2,0.01
0.003,8,-20,0.0032,-0.02,0.3,0
-0.001,-1.9,20,-0.0059,0.011,-0.2,0
-0.001,-2.7,0,0.0058,0.014,0,0
0.001,-0.8,-20,-0.0066,0.02,0,0
0.002,2.5,-20,0.0043,0.003,0.2,0
0.001,3.2,-10,0.0057,0.013,0,0.01
0.001,1.9,-10,-0.0072,0.003,0,0
-0.003,-2.7,0,0.003,-0.015,-0.2,0
0.001,-3.5,-10,0.0067,-0.005,0.1,0.01
0.002,2.3,-20,-0.0065,-0.005,0.2,0
-0.001,-2.6,0,0.0074,-0.021,-0.2,0
-0.002,-6.5,-20,0.0042,-0.004,-0.1,0
0.001,-1.2,-50,-0.0051,-0.012,0.1,0
0.001,5,-40,0.0076,-0.008,0.1,0
-0.003,0.3,-20,-0.0144,-0.003,-0.1,0.01
0.003,5.2,0,0.0094,-0.032,0.1,-0.01
0.003,-0.4,10,0.0101,0,-0.3,0
-0.007,-7.3,0,0.0055,0.013,-0.6,0.02
0.002,-8.3,-30,-0.0034,0.015,0.2,-0.01
-0.002,-6,-40,-0.0034,0.007,0.1,0.01
0.003,0.2,-50,0.006,0.009,0.1,0
-0.001,-2,-50,-0.0052,0.017,-0.2,0
-0.001,-3.7,-60,-0.0134,0.004,0,-0.01
0.001,-4.3,-60,-0.0121,-0.015,0,0
0.004,2.9,-70,0.0076,-0.025,0.2,0
0.001,2.3,-60,0.0126,-0.003,-0.2,0.02
-0.001,-1.6,-60,0.0092,0.013,-0.3,0.01
-0.003,-5,-70,0.0004,0.022,-0.2,-0.02
-0.001,-6.2,-80,-0.0088,0.004,0,0.01
0.001,-0.8,-100,-0.0025,-0.012,0.5,-0.02
0.003,5.7,-90,0.0052,-0.009,0.3,0
-0.005,-1.4,-70,-0.0021,0.011,-0.3,0.01
0.002,4.5,-70,0.0034,-0.001,0.2,0
0.001,6,-60,0.0077,0.011,0,-0.01
0.001,5.6,-10,-0.0003,0.006,0.1,0
0.002,5.5,10,0.0032,0.011,0,0
-0.003,0.6,10,0.0006,0.018,-0.4,-0.01
-0.001,-3.4,10,-0.0107,0.002,0,0
0.002,2.1,-10,0.007,-0.041,0.2,0
0.002,2.5,0,0.0094,-0.025,0,0
-0.002,-5.9,-10,0.0066,-0.003,-0.2,-0.01
-0.001,-8,-30,0.0077,0.017,-0.1,-0.01
-0.002,-8.5,-40,0.0047,0.026,0,-0.01
-0.001,-1.7,-60,-0.0082,0.02,0.2,0
0.001,7.4,-50,-0.0013,-0.01,0.2,0
0.003,8.4,-30,0.0043,-0.008,0,0
-0.002,-1.1,-10,-0.0078,-0.009,-0.3,0
0.006,5.1,-10,0.0027,-0.035,0.4,-0.01
0.001,2.3,10,0.01,-0.007,-0.3,-0.01
-0.002,-3.7,0,0.0026,0.011,-0.1,0
-0.006,-3.2,-10,-0.0086,0.001,0.1,0
0.01,11.7,0,0.0028,-0.019,0.5,0.01
-0.003,4.2,40,0.0027,0.005,-0.5,-0.01
-0.002,-5.8,30,-0.0068,-0.022,-0.1,0.01
-0.001,-5.8,20,-0.0031,-0.029,0.1,-0.01
-0.002,-2.3,10,0.0063,-0.022,0.1,0
0.004,2.7,10,0.0055,-0.004,0.2,0
-0.003,-6.4,10,-0.003,0.004,-0.2,0
0.001,2.3,-20,0.0035,-0.004,0.2,0
0.001,4.7,0,0.0047,0.014,0,0
-0.002,-4.5,-10,-0.0023,-0.021,0,0
0.001,-1.1,-20,0.008,-0.007,0.1,0
0.001,-0.5,-20,0.0049,0.013,0,0
-0.002,-1.4,-30,-0.009,0,0.1,-0.01
0.001,1.8,-30,0.0022,-0.013,0.2,0
0.001,3.1,-30,0.0081,-0.005,0,0.01
0.001,0.4,-20,0.0075,0.012,-0.2,0
-0.002,-3.1,-20,0.0014,0.019,-0.3,-0.01
-0.002,-5.8,-30,-0.0077,0.014,-0.1,-0.02
-0.001,-1.6,-60,0.0075,-0.011,0,0
0.001,-0.3,-60,0.008,0.021,0,0
-0.004,-2.5,-60,0.0002,0.031,-0.2,-0.02
0.001,0.4,-70,-0.0091,0.014,0.2,0.01
0.003,4.9,-60,0.0017,0.002,0.1,0
0.001,1.5,-50,0.0044,0.017,-0.2,-0.01
-0.006,-2,-50,-0.0004,0.02,-0.3,0
0.003,4.7,-50,-0.0055,0.005,0.3,0
0.005,9.7,-10,0.0023,-0.005,0.1,0
-0.002,0.6,10,0.0061,0.011,-0.4,0
-0.003,-6.9,0,-0.0011,0.019,-0.3,0
-0.002,-9.2,-20,-0.0077,0.007,0,0
0.001,-7.8,-30,-0.0101,-0.008,0.2,-0.01
-0.001,-5.4,-40,-0.0078,-0.021,0.2,0
0.004,4.4,-50,0.0061,-0.025,0.3,0
-0.001,-1.1,-30,0.0013,0.008,-0.3,0
-0.001,-5.7,-40,-0.0012,0.007,0,0.01
-0.002,-5.6,-50,0.0002,0.005,0.1,0
-0.001,1.6,-50,0.0029,0.012,0.2,-0.01
0.003,7.9,-50,-0.003,0.012,0.3,0
-0.006,-7,-10,0.0029,-0.025,-0.3,0
0.001,1.7,-30,0.0013,-0.015,0.3,0
0.001,6.4,-10,0.003,-0.005,0,0
-0.002,-1.4,10,-0.0033,0.01,-0.2,0
0.001,-2.8,10,-0.0068,0.002,0,-0.01
-0.001,-3.8,0,-0.0051,-0.01,0,0
0.001,-1.4,-10,0.0033,-0.005,0,-0.01
0.001,0.4,-10,-0.0056,-0.008,0.1,0
0.001,2.3,0,0.0117,-0.002,0,0
-0.001,0.9,0,0.0095,0.019,-0.2,0
-0.001,-4.8,-10,-0.0079,0,-0.1,0
-0.002,-5.1,-20,-0.0006,-0.01,0,0
0.002,-3,-30,0.0055,-0.007,0.3,-0.02
-0.002,-2.7,-30,0.0063,0.003,-0.2,0.01
0.002,3.8,-30,-0.0068,0.006,0.1,0
-0.001,-1.2,-10,0.0066,0.015,-0.1,0
-0.001,-0.8,-20,0.0008,0.028,0.2,-0.02
0.001,8.1,10,-0.0043,0.013,-0.1,0
0.001,5,20,-0.0037,0.006,-0.2,0.01
0.006,3.2,30,0.0023,0.005,0.3,-0.01
-0.002,-0.8,40,0.0011,0.011,-0.3,-0.01
-0.002,-5.8,30,-0.0039,0.008,-0.2,0.01
-0.001,-6.9,10,-0.0041,-0.006,0,-0.01
-0.001,-5.2,0,-0.0011,-0.01,0.2,-0.01
0.001,-3.1,-10,0.0038,-0.008,0.1,0.01
-0.001,-2.9,-20,-0.0045,-0.002,0,0
0.002,5.9,-20,0,-0.039,0.2,0
0.002,4.7,10,0.0078,-0.021,-0.1,0
-0.001,-2.5,10,-0.0044,-0.013,-0.2,0
-0.002,-7.2,-10,0.0003,-0.033,0,0
-0.001,-4.9,-30,0.0057,-0.026,0.1,0
0.001,-0.4,-30,0.0079,-0.008,0,-0.01
0.001,0.6,-30,-0.0092,-0.008,0,0
-0.001,-2.5,-40,0.0036,-0.034,0.1,-0.02
0.001,-1.5,-40,0.0095,-0.025,0.1,-0.01
0.002,6.2,-30,-0.0028,-0.009,0.1,0
-0.003,-3.2,-10,0.0006,0.004,-0.2,0
0.002,-3.1,-20,-0.0073,-0.011,0,0
0.001,-4.1,-40,0.0073,-0.023,0,0
0.001,-2.8,-50,0.0089,-0.006,0.4,0.01
0.002,7.5,-40,-0.0012,0.008,0.4,0
0.001,12.3,-30,-0.0064,0.001,0.2,0.01
-0.004,-1.5,10,-0.0048,-0.039,-0.4,0
-0.001,-5.7,0,0.0075,-0.034,0,0
-0.002,-3.9,-10,0.0102,-0.015,0.1,0
0.001,4.4,-10,0.0004,0.015,0.2,-0.01
-0.002,-1.9,0,-0.0096,-0.017,-0.3,0
-0.001,-4.2,-10,-0.0059,-0.028,0,-0.01
0.002,-2,-20,0.0078,-0.024,0.1,0
0.002,-0.1,-30,-0.0064,-0.006,0,0
0.003,0.4,-30,0.0092,-0.023,0.1,-0.01
-0.004,-2.6,-30,0.0066,0.01,-0.2,0
0.001,-1.7,-40,-0.0095,0.006,0.1,0
-0.002,0.9,-40,-0.0084,-0.016,0.2,0.01
-0.006,-4,0,0.0065,0.023,-0.4,0
0.002,-0.2,-10,-0.0049,0.027,0.2,0
-0.003,0,-10,-0.0046,-0.01,0,0
-0.002,-0.5,0,0.0076,0.017,-0.1,-0.01
-0.001,-1.2,0,-0.0043,0.021,0,-0.01
-0.001,-0.4,0,-0.0083,0.002,0.1,0
-0.001,-1.1,10,0.0052,-0.006,-0.1,0
0.001,-0.4,0,-0.005,0.008,0,0
-0.002,-2.4,0,-0.0078,-0.012,-0.1,0.01
0.001,-0.5,-10,0.009,-0.007,0,0
0.001,-0.9,-10,0.0073,0.013,-0.1,0
0.002,-0.3,-20,-0.0094,0.008,0.1,0
-0.001,-1.6,-20,-0.0084,-0.019,-0.1,0
-0.001,-3.9,-30,-0.0009,-0.029,-0.1,0.01
-0.001,-4.7,-30,0.0069,-0.024,0,-0.01
-0.001,-5.1,-50,0.0038,0.002,0,0
-0.001,-4.3,-60,-0.0022,0.003,0.1,-0.01
0.003,5.5,-60,0.0052,0.004,0.2,0
-0.005,-3,-40,-0.0083,0.006,-0.3,0
0.002,3.1,-50,0.0012,-0.024,0.3,0
0.001,5.3,-30,0.0079,-0.006,0,0
-0.001,-1.4,-20,-0.007,0.01,-0.1,0
-0.001,-2.6,-20,-0.0088,-0.002,0,0.02
0.001,2,-20,0.0087,-0.005,0.1,0
0.001,-1.8,-20,-0.0033,0.023,-0.1,0
-0.001,-3.9,-30,-0.0043,0.01,-0.1,0
0.001,1,-40,-0.0044,-0.012,0.4,-0.01
0.003,6.5,-40,0.0013,-0.015,0.4,0
0.001,5.1,-20,0.0096,0,-0.2,0
0.002,-2,-20,-0.001,0.035,0.1,-0.02
-0.002,-2.1,-30,-0.0012,0.026,0,0
0.002,2.3,-30,-0.0008,0.023,0.2,0
-0.001,-2.4,-20,0.0025,-0.007,-0.1,0
0.002,-2.4,-30,0.0085,0.01,0,0
-0.001,-1.7,-50,-0.0135,-0.012,0.2,0.02
0.004,4.9,-40,-0.0015,-0.032,0.3,0
0.001,5.2,-30,0.0078,-0.025,-0.1,0
-0.014,-6.2,-30,0.0002,-0.008,-0.4,0
0.001,-6.7,-50,0.0083,0.002,0.3,-0.02
-0.003,-3.3,-60,0.0027,0.017,0.1,0
0.003,4.8,-60,-0.0084,0.003,0.2,0
0.003,6.5,-50,-0.0093,-0.012,0,-0.01
0.001,3.4,-20,0.0072,-0.019,-0.1,0
-0.003,-1.6,-20,0.005,0.01,-0.1,0
