decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,male,racetxt,tier,pass_bar
1.00,3.00,34.50,2.60,-1.13,-0.78,1.00,4.00,1.00,1,2,1
9.00,10.00,36.00,3.10,1.02,1.59,1.00,3.00,1.00,1,5,1
2.00,7.00,37.00,3.00,-0.94,0.43,2.00,3.00,0.00,1,3,1
10.00,10.00,40.00,4.00,1.52,1.70,1.00,4.00,0.00,1,4,1
10.00,9.00,32.00,3.90,1.31,1.21,1.00,4.00,0.00,1,3,1
7.00,6.00,32.00,3.10,0.36,0.04,1.00,4.00,1.00,1,3,0
4.00,5.00,40.00,3.70,-0.19,0.00,1.00,3.00,1.00,1,4,1
2.00,3.00,25.50,2.60,-1.01,-0.80,2.00,4.00,0.00,1,3,1
9.00,8.00,36.00,2.90,0.92,0.83,1.00,3.00,1.00,1,3,1
2.00,2.00,38.00,2.50,-0.76,-1.21,1.00,3.00,0.00,0,4,1
4.00,3.00,39.00,3.20,-0.29,-0.70,1.00,5.00,0.00,1,3,1
4.00,3.00,38.00,3.20,-0.20,-0.70,1.00,4.00,0.00,1,3,1
6.00,6.00,34.00,2.80,0.10,0.13,1.00,3.00,1.00,1,3,1
10.00,10.00,41.00,3.80,1.66,1.61,1.00,3.00,1.00,1,4,1
2.00,3.00,28.00,3.10,-0.91,-0.75,1.00,4.00,0.00,1,4,1
10.00,6.00,35.00,3.40,1.47,0.07,1.00,3.00,1.00,1,3,1
4.00,2.00,31.00,3.10,-0.41,-1.15,1.00,3.00,1.00,1,3,1
2.00,2.00,40.00,3.30,-0.81,-1.30,1.00,5.00,1.00,1,3,1
8.00,6.00,31.00,2.90,0.70,0.05,1.00,3.00,0.00,1,2,1
10.00,10.00,48.00,3.90,2.02,2.52,1.00,3.00,0.00,1,3,1
7.00,6.00,35.00,2.40,0.37,0.03,1.00,2.00,1.00,1,4,1
10.00,9.00,45.00,2.90,1.35,1.27,1.00,2.00,1.00,1,4,1
8.00,5.00,31.00,3.10,0.56,-0.17,1.00,3.00,1.00,1,2,1
3.00,5.00,44.00,3.90,-0.66,-0.08,1.00,4.00,0.00,1,6,1
5.00,4.00,45.00,3.90,-0.18,-0.32,1.00,3.00,1.00,1,5,0
6.00,7.00,33.00,3.50,0.30,0.39,1.00,3.00,1.00,1,3,1
4.00,1.00,35.00,2.80,-0.40,-1.90,1.00,4.00,0.00,1,2,0
7.00,7.00,38.00,3.00,0.48,0.31,1.00,4.00,1.00,1,4,1
4.00,3.00,46.00,2.50,-0.27,-0.76,1.00,2.00,1.00,1,4,1
8.00,8.00,41.00,3.40,0.73,0.61,1.00,5.00,0.00,1,5,1
10.00,10.00,35.50,3.30,2.11,3.07,2.00,2.00,0.00,1,5,1
9.00,9.00,36.00,2.70,1.12,0.89,1.00,4.00,1.00,1,4,1
10.00,10.00,31.00,3.30,1.34,1.38,1.00,3.00,0.00,1,2,1
5.00,5.00,39.00,3.30,0.01,-0.17,1.00,4.00,0.00,1,4,1
7.00,7.00,28.50,3.90,0.48,0.39,1.00,3.00,0.00,1,3,1
7.00,3.00,35.00,3.20,0.33,-0.65,1.00,4.00,0.00,1,3,1
4.00,3.00,33.00,3.40,-0.24,-0.87,1.00,3.00,1.00,1,3,1
8.00,8.00,29.00,2.30,0.72,0.54,1.00,4.00,1.00,1,1,1
7.00,9.00,35.00,2.70,0.34,1.09,1.00,3.00,0.00,1,2,1
10.00,10.00,43.00,3.40,1.31,1.44,1.00,3.00,1.00,1,4,1
3.00,5.00,38.00,2.70,-0.56,-0.27,1.00,4.00,1.00,1,1,0
6.00,2.00,35.00,2.80,0.08,-1.16,2.00,3.00,1.00,1,3,1
4.00,5.00,33.00,3.30,-0.20,-0.05,1.00,4.00,0.00,1,3,1
1.00,1.00,27.00,4.00,-2.12,-2.23,1.00,2.00,1.00,0,5,0
9.00,8.00,36.00,3.20,0.96,0.77,1.00,3.00,0.00,1,2,0
6.00,7.00,32.00,3.40,0.23,0.41,1.00,2.00,0.00,1,1,1
7.00,8.00,28.00,3.40,0.49,0.65,1.00,4.00,0.00,1,2,1
1.00,3.00,39.00,3.00,-1.43,-0.76,1.00,3.00,1.00,1,3,1
10.00,8.00,47.00,2.80,1.32,0.77,1.00,4.00,1.00,1,3,1
5.00,7.00,35.00,3.40,-0.08,0.49,2.00,4.00,0.00,1,3,1
9.00,10.00,34.00,3.70,1.29,1.41,1.00,2.00,0.00,1,4,1
5.00,3.00,35.00,3.40,-0.08,-0.66,1.00,3.00,1.00,1,3,1
3.00,4.00,37.00,3.30,-0.73,-0.53,1.00,2.00,1.00,1,4,1
9.00,9.00,37.00,3.30,1.10,1.00,1.00,4.00,0.00,1,4,1
1.00,2.00,38.00,2.50,-1.81,-1.30,1.00,4.00,1.00,0,4,1
8.00,9.00,34.00,3.10,0.75,1.33,1.00,4.00,1.00,1,2,1
5.00,5.00,39.00,3.80,-0.11,-0.11,1.00,3.00,1.00,1,4,1
2.00,1.00,33.00,3.60,-1.17,-1.37,1.00,5.00,0.00,1,6,1
5.00,5.00,38.00,3.30,0.06,-0.17,1.00,4.00,1.00,1,4,1
4.00,4.00,32.00,3.40,-0.36,-0.31,1.00,2.00,0.00,1,5,1
6.00,5.00,45.00,2.90,0.31,-0.08,1.00,5.00,1.00,1,4,1
8.00,4.00,30.00,2.60,0.70,-0.49,1.00,5.00,1.00,1,3,1
10.00,10.00,36.00,3.40,2.21,2.11,1.00,4.00,1.00,1,3,1
5.00,4.00,30.00,3.50,-0.09,-0.35,2.00,3.00,0.00,1,4,1
2.00,2.00,35.00,3.00,-0.72,-1.08,1.00,4.00,1.00,1,3,0
2.00,1.00,32.00,3.00,-0.94,-1.80,1.00,3.00,1.00,1,2,0
2.00,6.00,36.00,3.80,-0.93,0.13,1.00,2.00,1.00,1,4,1
4.00,5.00,42.00,2.90,-0.18,-0.08,1.00,4.00,1.00,1,4,1
5.00,6.00,33.00,3.40,-0.11,0.03,1.00,4.00,1.00,1,3,1
7.00,8.00,37.00,3.10,0.43,0.85,1.00,3.00,1.00,1,5,1
7.00,9.00,34.00,3.10,0.49,0.87,1.00,4.00,1.00,1,2,1
6.00,5.00,44.00,3.10,0.19,-0.12,1.00,4.00,1.00,1,4,1
9.00,8.00,45.00,3.10,1.01,0.76,2.00,3.00,1.00,1,4,1
7.00,8.00,35.00,3.40,0.56,0.83,1.00,4.00,0.00,1,3,1
9.00,7.00,40.00,3.90,0.94,0.53,1.00,3.00,0.00,1,4,1
2.00,1.00,36.00,3.20,-1.09,-1.45,1.00,4.00,1.00,1,4,1
6.00,5.00,36.00,3.40,0.22,-0.08,1.00,4.00,1.00,1,3,1
5.00,3.00,39.00,3.20,-0.07,-0.65,1.00,3.00,1.00,1,3,1
4.00,4.00,46.00,3.50,-0.39,-0.44,1.00,4.00,1.00,1,5,1
7.00,7.00,43.00,3.70,0.55,0.30,1.00,3.00,0.00,1,6,1
5.00,7.00,32.00,3.60,-0.03,0.38,1.00,5.00,0.00,1,5,1
1.00,1.00,33.50,3.20,-1.40,-1.79,1.00,3.00,1.00,1,4,1
4.00,2.00,44.00,3.20,-0.36,-0.93,1.00,2.00,1.00,1,4,0
5.00,3.00,34.00,2.70,0.01,-0.75,2.00,2.00,1.00,1,3,1
8.00,6.00,33.50,2.70,0.63,0.14,1.00,3.00,1.00,1,4,1
1.00,3.00,37.00,2.10,-2.04,-0.61,1.00,2.00,1.00,1,5,0
6.00,5.00,36.00,3.90,0.29,-0.12,1.00,3.00,0.00,1,4,1
6.00,6.00,35.00,2.90,0.25,0.02,1.00,4.00,1.00,1,4,1
10.00,10.00,38.00,3.80,1.52,1.35,1.00,3.00,1.00,1,4,1
8.00,6.00,41.00,3.20,0.76,0.04,1.00,4.00,0.00,1,4,1
6.00,5.00,34.00,3.30,0.20,-0.04,1.00,3.00,0.00,1,3,1
8.00,8.00,35.00,3.20,0.75,0.76,1.00,4.00,1.00,1,2,1
1.00,1.00,40.00,2.70,-1.74,-1.88,1.00,4.00,1.00,1,6,1
10.00,8.00,33.00,3.00,1.37,0.60,1.00,3.00,1.00,1,3,1
7.00,9.00,40.00,3.00,0.47,1.01,2.00,4.00,1.00,1,3,1
4.00,5.00,35.00,2.90,-0.22,-0.05,2.00,1.00,1.00,1,5,1
6.00,6.00,42.00,3.40,0.16,0.15,1.00,5.00,0.00,1,5,1
5.00,2.00,28.00,3.30,0.01,-0.89,1.00,4.00,1.00,1,4,0
1.00,1.00,29.00,3.10,-1.55,-1.54,1.00,3.00,1.00,0,4,0
7.00,6.00,23.00,2.60,0.48,0.07,1.00,1.00,0.00,0,3,1
10.00,10.00,30.00,3.50,1.39,1.46,1.00,3.00,1.00,1,3,1
3.00,3.00,37.00,2.90,-0.66,-0.64,1.00,5.00,1.00,1,3,1
2.00,5.00,39.00,3.00,-0.90,-0.09,1.00,3.00,0.00,1,4,1
6.00,8.00,30.50,3.10,0.27,0.81,1.00,4.00,0.00,1,3,1
7.00,7.00,33.50,3.40,0.47,0.42,2.00,3.00,0.00,1,3,1
9.00,10.00,39.00,2.70,1.03,2.05,1.00,2.00,1.00,1,3,1
10.00,10.00,45.00,3.90,1.85,2.36,1.00,4.00,0.00,1,3,1
2.00,1.00,35.50,3.20,-1.06,-1.68,1.00,4.00,1.00,1,6,1
1.00,1.00,33.50,3.70,-1.53,-1.36,1.00,3.00,0.00,1,2,1
2.00,3.00,42.00,3.10,-0.86,-0.67,1.00,5.00,1.00,1,4,1
9.00,9.00,37.00,3.50,1.14,0.93,1.00,3.00,0.00,1,4,1
9.00,9.00,41.00,3.10,0.94,1.13,1.00,4.00,0.00,1,3,1
5.00,6.00,44.00,3.70,-0.03,0.17,1.00,5.00,1.00,1,5,1
7.00,4.00,36.00,2.70,0.33,-0.49,1.00,2.00,0.00,1,3,1
7.00,9.00,39.00,3.60,0.54,0.99,1.00,4.00,0.00,1,4,1
10.00,10.00,46.00,3.00,1.36,1.53,1.00,4.00,1.00,1,5,1
7.00,8.00,42.00,3.00,0.38,0.65,1.00,5.00,1.00,1,3,1
8.00,9.00,44.00,4.00,0.59,1.09,1.00,3.00,1.00,1,5,1
10.00,9.00,36.00,3.20,1.31,0.88,1.00,4.00,1.00,1,4,1
8.00,6.00,35.00,3.40,0.74,0.24,1.00,3.00,1.00,1,5,1
4.00,3.00,38.00,2.70,-0.22,-0.71,1.00,3.00,1.00,1,3,1
1.00,1.00,36.00,3.00,-1.40,-1.34,1.00,3.00,1.00,1,3,0
3.00,2.00,34.00,3.30,-0.47,-0.97,1.00,4.00,0.00,1,3,0
1.00,2.00,36.00,3.30,-1.40,-1.07,1.00,2.00,1.00,1,4,1
9.00,9.00,47.00,3.20,1.11,1.03,1.00,1.00,1.00,1,5,1
3.00,5.00,27.00,3.00,-0.52,-0.06,1.00,3.00,1.00,1,2,1
10.00,10.00,41.00,3.90,2.10,2.22,1.00,4.00,1.00,1,4,1
3.00,3.00,34.00,2.80,-0.67,-0.69,2.00,3.00,1.00,1,5,1
10.00,10.00,37.50,2.80,1.90,1.66,1.00,3.00,0.00,1,4,1
6.00,4.00,35.00,3.20,0.19,-0.46,2.00,4.00,0.00,1,3,0
4.00,5.00,29.00,2.70,-0.24,-0.03,1.00,4.00,0.00,1,3,1
3.00,2.00,40.00,3.20,-0.56,-1.03,1.00,3.00,1.00,1,3,1
4.00,4.00,44.00,3.70,-0.27,-0.41,1.00,5.00,1.00,1,6,1
5.00,2.00,47.00,3.10,-0.04,-0.88,1.00,4.00,1.00,1,4,1
6.00,6.00,39.00,3.30,0.15,0.05,1.00,3.00,1.00,1,3,1
6.00,6.00,40.00,2.80,0.20,0.23,1.00,4.00,1.00,1,3,1
4.00,6.00,40.00,3.00,-0.29,0.06,1.00,5.00,1.00,1,4,1
8.00,8.00,27.70,3.80,0.80,0.57,1.00,3.00,0.00,1,3,1
10.00,8.00,41.00,3.70,1.33,0.70,2.00,3.00,0.00,1,4,1
2.00,2.00,35.00,2.80,-1.10,-1.29,2.00,3.00,1.00,1,3,0
7.00,5.00,23.00,2.30,0.44,-0.22,1.00,2.00,0.00,0,2,1
1.00,2.00,35.00,3.30,-1.30,-1.14,1.00,4.00,0.00,1,5,1
5.00,6.00,35.00,3.20,-0.10,0.00,1.00,4.00,0.00,1,3,1
3.00,3.00,35.00,3.40,-0.47,-0.88,1.00,5.00,0.00,1,4,1
9.00,7.00,45.00,3.40,1.05,0.54,1.00,4.00,1.00,1,4,1
9.00,9.00,37.00,3.40,1.14,1.26,2.00,4.00,0.00,1,4,1
7.00,8.00,42.00,3.70,0.42,0.82,1.00,3.00,1.00,1,2,1
9.00,8.00,34.00,3.30,1.31,0.76,1.00,4.00,0.00,1,4,1
8.00,8.00,29.00,2.90,0.69,0.76,1.00,3.00,0.00,0,3,1
10.00,7.00,40.00,2.20,1.91,0.35,1.00,3.00,1.00,1,5,1
3.00,4.00,29.00,3.40,-0.60,-0.52,1.00,2.00,0.00,0,4,1
10.00,9.00,37.00,2.50,1.36,1.17,1.00,4.00,0.00,1,2,1
10.00,10.00,42.00,3.30,1.86,1.85,1.00,4.00,0.00,1,4,1
8.00,6.00,37.00,3.20,0.62,0.24,2.00,4.00,0.00,1,5,1
2.00,2.00,36.00,3.60,-0.88,-1.17,1.00,3.00,0.00,1,4,1
9.00,9.00,43.00,2.80,1.03,1.04,1.00,4.00,1.00,1,3,1
2.00,4.00,27.50,3.70,-0.92,-0.52,1.00,4.00,0.00,1,2,1
9.00,9.00,43.00,3.30,1.08,0.97,1.00,4.00,0.00,1,3,1
8.00,8.00,34.00,3.30,0.87,0.83,1.00,3.00,1.00,1,3,1
9.00,10.00,46.00,3.90,1.07,1.75,1.00,4.00,0.00,1,5,1
9.00,10.00,44.00,3.60,1.26,1.57,1.00,3.00,1.00,1,6,1
8.00,8.00,35.50,3.20,0.87,0.85,1.00,3.00,1.00,1,3,1
1.00,1.00,32.00,3.00,-1.68,-2.06,1.00,2.00,0.00,1,4,0
10.00,10.00,41.00,3.10,1.66,1.90,1.00,4.00,0.00,1,4,1
8.00,4.00,22.00,2.80,0.64,-0.55,1.00,3.00,1.00,0,1,0
8.00,8.00,33.50,2.40,0.80,0.64,1.00,4.00,1.00,1,3,1
7.00,7.00,45.00,3.60,0.36,0.51,1.00,4.00,0.00,1,5,1
8.00,7.00,40.00,3.10,0.84,0.27,1.00,4.00,0.00,1,3,1
6.00,3.00,39.00,2.80,0.20,-0.61,1.00,4.00,0.00,1,5,1
7.00,6.00,41.00,3.50,0.52,0.26,1.00,4.00,0.00,1,4,1
4.00,6.00,38.00,3.50,-0.32,0.11,1.00,5.00,0.00,1,5,1
4.00,4.00,27.00,3.00,-0.21,-0.36,2.00,4.00,0.00,1,3,1
8.00,8.00,30.00,3.40,0.68,0.63,1.00,3.00,0.00,1,2,1
10.00,10.00,32.00,2.90,1.30,1.91,1.00,3.00,1.00,1,2,1
6.00,4.00,38.00,3.50,0.16,-0.33,1.00,3.00,0.00,1,4,1
1.00,2.00,15.00,2.10,-1.22,-0.91,1.00,4.00,0.00,0,1,0
4.00,5.00,40.00,3.50,-0.37,-0.07,1.00,4.00,0.00,1,3,1
3.00,2.00,34.00,3.40,-0.71,-1.19,1.00,4.00,1.00,1,4,1
6.00,7.00,42.00,3.50,0.23,0.48,1.00,5.00,0.00,1,6,1
7.00,8.00,34.00,3.60,0.50,0.69,1.00,4.00,0.00,1,4,1
10.00,9.00,39.00,3.10,2.04,1.23,2.00,4.00,0.00,1,5,1
9.00,10.00,41.00,3.80,0.99,1.29,1.00,4.00,1.00,1,4,1
10.00,10.00,32.00,3.70,1.81,1.59,1.00,4.00,1.00,1,2,1
8.00,10.00,32.00,3.70,0.78,1.57,1.00,3.00,0.00,1,4,1
3.00,4.00,36.00,3.40,-0.60,-0.48,1.00,4.00,1.00,1,4,1
2.00,1.00,31.50,3.60,-0.73,-1.46,1.00,2.00,1.00,1,3,1
7.00,6.00,39.00,2.80,0.34,0.17,1.00,3.00,1.00,1,4,1
7.00,6.00,32.00,3.60,0.41,0.17,1.00,3.00,1.00,1,3,1
4.00,3.00,35.00,3.70,-0.33,-0.57,1.00,4.00,1.00,1,4,1
8.00,7.00,33.00,3.50,0.84,0.39,1.00,4.00,1.00,1,5,1
6.00,4.00,42.00,3.30,0.24,-0.34,1.00,3.00,0.00,1,4,1
4.00,4.00,34.00,3.10,-0.17,-0.40,1.00,4.00,0.00,1,4,0
2.00,3.00,34.00,3.70,-0.96,-0.87,1.00,3.00,1.00,1,4,1
5.00,7.00,39.00,3.10,-0.02,0.30,1.00,3.00,1.00,0,5,1
7.00,4.00,34.00,3.50,0.51,-0.44,1.00,3.00,1.00,1,3,1
6.00,5.00,41.00,3.40,0.27,-0.11,1.00,4.00,1.00,1,4,1
1.00,1.00,26.00,3.20,-1.57,-1.95,1.00,3.00,1.00,0,4,0
8.00,8.00,37.00,2.90,0.59,0.79,1.00,4.00,1.00,1,3,1
1.00,1.00,29.00,2.40,-2.26,-1.98,1.00,3.00,1.00,0,3,0
2.00,3.00,36.50,2.70,-0.94,-0.70,1.00,4.00,0.00,1,3,1
10.00,10.00,36.00,3.40,1.37,1.63,1.00,3.00,0.00,1,3,1
8.00,8.00,42.00,3.50,0.71,0.73,1.00,4.00,0.00,1,5,1
8.00,7.00,47.00,3.40,0.87,0.51,1.00,4.00,1.00,1,6,1
7.00,9.00,41.00,3.90,0.46,0.98,1.00,2.00,0.00,1,4,1
2.00,3.00,43.00,3.80,-0.84,-0.59,1.00,2.00,0.00,1,6,1
7.00,9.00,37.00,3.50,0.45,1.14,1.00,3.00,0.00,1,5,1
5.00,4.00,37.00,3.30,-0.03,-0.27,1.00,4.00,1.00,1,4,1
9.00,8.00,39.00,3.40,0.94,0.84,1.00,3.00,0.00,1,3,1
6.00,3.00,41.00,3.50,0.25,-0.57,1.00,3.00,1.00,1,4,1
10.00,10.00,35.00,3.00,2.58,2.65,1.00,3.00,1.00,1,2,1
3.00,2.00,34.00,3.70,-0.55,-1.17,1.00,3.00,1.00,1,5,1
7.00,5.00,38.00,3.10,0.46,-0.08,1.00,4.00,0.00,1,3,1
9.00,10.00,38.00,3.40,1.23,1.40,1.00,4.00,0.00,1,3,1
1.00,2.00,38.00,2.80,-1.14,-0.94,1.00,4.00,1.00,1,3,1
9.00,8.00,31.00,2.90,1.00,0.68,1.00,4.00,1.00,1,2,1
9.00,10.00,31.00,3.60,0.91,1.70,1.00,4.00,0.00,1,5,1
7.00,5.00,47.00,3.50,0.52,-0.16,1.00,3.00,1.00,1,5,1
9.00,8.00,31.00,2.80,1.01,0.67,1.00,4.00,1.00,1,2,1
8.00,8.00,43.00,3.30,0.74,0.70,1.00,4.00,1.00,1,3,1
2.00,2.00,27.00,2.70,-1.02,-1.14,1.00,2.00,1.00,0,4,1
2.00,2.00,36.50,3.30,-0.79,-0.97,1.00,4.00,1.00,1,3,1
9.00,10.00,33.00,2.90,1.08,1.50,1.00,4.00,1.00,1,3,1
5.00,4.00,35.50,3.30,0.03,-0.36,2.00,3.00,1.00,1,3,0
10.00,10.00,41.00,2.90,1.54,1.54,1.00,4.00,1.00,1,4,1
10.00,10.00,34.00,3.10,1.73,1.58,1.00,4.00,1.00,1,3,1
2.00,2.00,29.00,3.70,-0.85,-1.23,1.00,2.00,1.00,0,5,0
8.00,8.00,38.00,3.10,0.71,0.58,1.00,4.00,0.00,1,2,1
3.00,2.00,33.00,2.90,-0.64,-0.87,1.00,3.00,1.00,0,5,0
5.00,8.00,44.00,3.30,0.01,0.69,1.00,4.00,1.00,1,6,1
9.00,7.00,30.00,2.70,0.90,0.28,2.00,4.00,1.00,1,3,0
7.00,7.00,44.00,3.30,0.34,0.44,1.00,4.00,0.00,1,4,1
9.00,6.00,34.00,3.40,1.07,0.05,1.00,3.00,1.00,1,3,1
3.00,6.00,42.00,2.90,-0.50,-0.02,1.00,4.00,1.00,1,3,1
1.00,1.00,40.00,3.70,-1.62,-1.79,1.00,4.00,0.00,1,6,0
7.00,6.00,42.00,2.60,0.37,0.03,1.00,4.00,1.00,1,4,1
2.00,2.00,39.00,3.00,-1.07,-1.17,1.00,4.00,1.00,1,5,0
9.00,10.00,38.00,3.00,1.14,1.43,1.00,3.00,0.00,1,3,1
10.00,10.00,36.00,3.90,1.92,1.44,1.00,4.00,0.00,1,4,1
4.00,4.00,40.00,4.00,-0.19,-0.49,1.00,3.00,0.00,1,6,1
7.00,7.00,32.00,3.60,0.52,0.44,1.00,4.00,0.00,1,3,1
7.00,8.00,36.00,3.90,0.61,0.82,1.00,3.00,0.00,1,4,1
2.00,3.00,40.00,3.70,-0.84,-0.76,1.00,4.00,0.00,1,5,1
9.00,9.00,46.00,3.90,1.04,1.20,1.00,4.00,1.00,1,6,1
2.00,1.00,27.00,3.00,-0.97,-1.58,1.00,4.00,0.00,1,3,1
5.00,5.00,34.50,3.00,-0.03,-0.26,1.00,5.00,0.00,1,3,1
3.00,1.00,33.00,2.10,-0.62,-1.35,1.00,4.00,1.00,1,3,1
10.00,2.00,36.00,2.30,1.50,-0.89,1.00,4.00,0.00,0,6,1
9.00,9.00,44.00,3.70,1.15,0.94,1.00,4.00,1.00,1,5,1
5.00,5.00,39.00,3.20,-0.01,-0.03,1.00,3.00,1.00,1,4,1
8.00,7.00,40.50,3.20,0.77,0.55,1.00,5.00,1.00,1,4,1
9.00,8.00,34.00,3.90,0.89,0.72,1.00,3.00,0.00,1,2,1
1.00,1.00,35.50,3.30,-1.29,-1.41,1.00,4.00,1.00,1,3,0
9.00,9.00,40.00,3.00,1.11,1.09,1.00,3.00,0.00,1,1,1
7.00,6.00,41.00,3.60,0.30,0.13,1.00,4.00,1.00,1,5,1
2.00,4.00,41.00,3.20,-0.84,-0.48,1.00,4.00,1.00,1,4,1
5.00,5.00,38.00,2.70,-0.07,-0.09,1.00,4.00,1.00,1,3,1
1.00,2.00,40.00,2.70,-1.76,-1.24,1.00,4.00,0.00,1,5,1
10.00,10.00,48.00,3.70,1.89,1.79,1.00,2.00,1.00,1,4,1
8.00,7.00,28.00,3.90,0.81,0.43,1.00,1.00,1.00,1,4,1
10.00,10.00,34.00,3.40,1.73,1.59,1.00,3.00,1.00,1,3,1
9.00,6.00,31.00,3.00,1.18,0.20,1.00,4.00,0.00,1,3,1
6.00,4.00,34.00,3.20,0.24,-0.32,2.00,4.00,1.00,1,3,1
5.00,2.00,38.00,3.10,-0.13,-0.91,1.00,3.00,1.00,1,5,1
2.00,1.00,39.00,3.30,-0.91,-1.53,1.00,4.00,1.00,1,4,0
4.00,4.00,39.00,3.60,-0.41,-0.35,1.00,5.00,0.00,1,5,1
6.00,5.00,42.00,2.50,0.18,-0.08,1.00,4.00,0.00,1,4,1
10.00,10.00,44.00,3.10,1.30,1.32,1.00,5.00,0.00,1,3,1
6.00,6.00,37.00,3.30,0.15,0.26,1.00,5.00,1.00,1,5,1
4.00,7.00,39.00,3.40,-0.20,0.30,1.00,3.00,1.00,1,3,1
10.00,10.00,42.00,3.70,2.40,2.86,2.00,4.00,1.00,1,4,1
5.00,3.00,44.00,2.70,-0.16,-0.71,1.00,4.00,1.00,1,5,0
2.00,2.00,34.00,2.60,-0.70,-0.90,1.00,4.00,1.00,1,3,1
6.00,5.00,32.50,3.00,0.23,-0.24,1.00,4.00,0.00,1,2,1
3.00,3.00,45.00,3.90,-0.47,-0.82,1.00,2.00,1.00,1,4,1
3.00,3.00,45.00,3.40,-0.50,-0.65,1.00,2.00,0.00,1,6,1
5.00,7.00,47.00,3.10,-0.03,0.45,1.00,4.00,1.00,1,4,1
8.00,9.00,34.00,3.00,0.61,1.19,1.00,4.00,0.00,1,3,1
3.00,2.00,39.00,3.00,-0.68,-1.19,1.00,4.00,0.00,1,3,0
6.00,5.00,34.00,3.20,0.31,-0.04,1.00,3.00,0.00,1,3,1
10.00,10.00,39.00,3.20,1.39,1.34,1.00,4.00,0.00,1,4,1
1.00,2.00,41.00,3.20,-1.21,-0.86,1.00,4.00,1.00,1,5,1
10.00,10.00,38.50,3.30,1.35,1.64,1.00,4.00,1.00,1,3,1
6.00,7.00,40.00,3.20,0.25,0.37,1.00,5.00,0.00,1,4,1
9.00,8.00,35.00,3.30,0.96,0.63,1.00,4.00,0.00,1,3,1
7.00,6.00,33.00,3.40,0.41,0.25,1.00,4.00,0.00,1,3,1
6.00,5.00,36.00,2.90,0.28,-0.19,1.00,3.00,1.00,1,4,1
9.00,7.00,30.00,2.50,1.04,0.39,1.00,4.00,1.00,1,2,1
8.00,9.00,39.00,3.70,0.58,1.19,1.00,4.00,1.00,1,3,1
3.00,2.00,24.00,2.40,-0.36,-1.17,1.00,2.00,1.00,0,1,0
9.00,7.00,42.00,3.60,1.14,0.51,1.00,2.00,1.00,1,4,1
7.00,6.00,43.00,3.60,0.34,0.20,1.00,3.00,1.00,1,5,1
10.00,9.00,40.00,3.20,1.89,1.29,1.00,3.00,0.00,1,3,1
4.00,5.00,39.00,3.60,-0.28,-0.05,1.00,4.00,1.00,1,4,1
7.00,5.00,36.00,3.60,0.59,-0.12,1.00,3.00,0.00,1,4,1
7.00,6.00,39.00,3.00,0.40,0.13,1.00,4.00,1.00,1,4,1
10.00,10.00,42.00,3.20,1.43,1.53,1.00,5.00,0.00,1,3,1
9.00,8.00,29.00,3.50,1.16,0.78,1.00,2.00,0.00,1,3,1
1.00,1.00,33.50,2.90,-1.98,-1.46,1.00,4.00,1.00,1,3,1
5.00,4.00,37.00,3.50,0.00,-0.55,1.00,3.00,1.00,1,3,1
5.00,7.00,42.00,3.10,0.01,0.39,1.00,4.00,1.00,1,4,1
10.00,9.00,36.00,2.90,1.41,0.92,1.00,4.00,1.00,1,3,1
6.00,7.00,32.00,3.40,0.22,0.50,1.00,4.00,1.00,1,4,1
8.00,7.00,36.00,3.10,0.76,0.38,1.00,3.00,0.00,1,5,1
1.00,2.00,24.00,3.20,-1.78,-0.92,2.00,3.00,0.00,0,3,0
6.00,6.00,34.00,2.50,0.12,0.28,1.00,3.00,0.00,0,4,1
4.00,6.00,46.00,3.70,-0.25,0.21,1.00,4.00,1.00,1,5,1
3.00,3.00,36.00,3.30,-0.54,-0.86,1.00,3.00,0.00,1,4,1
6.00,8.00,38.00,3.70,0.29,0.58,1.00,4.00,1.00,1,3,1
9.00,9.00,35.00,3.30,0.90,0.97,1.00,2.00,0.00,1,2,1
6.00,5.00,34.00,3.30,0.22,-0.25,1.00,3.00,0.00,1,3,1
6.00,5.00,44.00,3.50,0.27,0.00,1.00,4.00,0.00,1,5,1
5.00,7.00,38.00,3.90,-0.15,0.40,1.00,3.00,1.00,1,4,1
7.00,9.00,37.00,3.70,0.51,0.93,1.00,3.00,0.00,1,2,1
8.00,10.00,42.00,3.80,0.83,1.57,1.00,5.00,0.00,1,5,1
5.00,4.00,36.00,2.30,-0.10,-0.31,1.00,2.00,1.00,1,3,1
9.00,10.00,44.00,3.50,1.06,1.55,1.00,4.00,0.00,1,4,1
6.00,6.00,40.00,3.60,0.28,0.03,1.00,4.00,1.00,1,3,1
5.00,4.00,31.50,3.20,0.04,-0.41,1.00,2.00,0.00,1,3,1
6.00,5.00,35.00,3.40,0.30,-0.17,1.00,4.00,1.00,1,3,1
3.00,4.00,38.00,2.60,-0.48,-0.42,1.00,5.00,1.00,1,3,1
5.00,5.00,39.00,3.40,-0.05,-0.25,1.00,4.00,0.00,1,4,1
6.00,8.00,48.00,2.80,0.20,0.70,1.00,4.00,1.00,1,5,1
3.00,3.00,35.00,3.40,-0.52,-0.61,1.00,3.00,0.00,1,3,1
7.00,5.00,32.00,3.60,0.48,-0.12,1.00,4.00,1.00,0,3,1
3.00,3.00,26.00,3.50,-0.68,-0.78,1.00,5.00,0.00,1,2,0
