REGRESSION,Column 2,Column 3,Column 4,Column 5,Column 6
-0.0001,0.0035,0.0031,0.015,-0.013,0.0001
0.0005,-0.0044,-0.001,0.013,-0.009,-0.00011
-0.0003,0.0064,-0.0007,0.005,-0.008,0.00021
0.0005,-0.0065,-0.0013,0.011,0.007,-0.00016
-0.0002,0.003,0.0006,0.01,-0.007,0.00025
-0.0002,0.0054,0.0011,0.011,0.015,-1.0E-05
0.0003,-0.0071,-0.0001,0.006,0.008,-0.00012
-0.0006,0.0083,0.0023,0.012,-0.001,0.00026
-0.0001,0.0061,0.0016,0.013,0.015,-0.00029
0.0006,-0.008,0.0015,0.015,0.009,-0.00026
-0.0002,0.0053,0.0037,0.01,-0.008,0.00036
-0.0001,0.0079,0.0029,0.015,0.009,2.0E-05
-0.0001,0.0077,0.0004,0.015,0.02,-4.0E-05
-0.0001,0.0053,-0.0026,0.011,0.033,-0.0001
0.0001,-0.0051,0.0004,0.005,0.034,-0.00012
0.0001,-0.0064,0.0014,0.007,0.02,-3.0E-05
-0.0005,0.0056,0.0009,0.012,0.01,0.00021
0.0003,-0.0092,-0.0008,0.011,0.005,-0.00023
-0.0004,0.0092,0.0003,0.007,-0.007,0.0002
-0.0001,0.0069,0.0012,0.008,0.011,-0.0003
0.0004,-0.0088,-0.0011,0.011,0.006,-0.00031
-0.0002,0.0038,0.0003,0.01,-0.023,0.0004
-0.0001,0.0084,-0.0004,0.01,-0.003,7.0E-05
-0.0001,0.0072,0.0001,0.009,0.018,-9.0E-05
-0.0002,0.0006,0.0004,0.008,0.032,-0.00021
0.0002,-0.0107,0.0009,0.009,0.015,-0.00028
-0.0002,0.0045,0.0007,0.007,-0.021,0.00024
-0.0001,0.0066,0.0021,0.009,-0.004,2.0E-05
0.0004,-0.0059,0.0017,0.014,0.009,-0.00018
-0.0003,0.0028,-0.0011,0.006,-0.004,0.00024
0.0001,-0.0062,0.0021,0.007,0.005,-0.00044
0.0001,-0.0052,0.0026,0.011,-0.013,6.0E-05
-0.0001,0.0068,0.0029,0.01,-0.012,0.00019
0.0001,-0.0034,0.002,0.016,0.014,-0.00034
0.0003,-0.0072,-0.0003,0.014,0.006,-0.00019
0.0001,-0.0039,-0.0008,0.009,-0.011,0.00021
-0.0001,0.0037,0.0016,0.006,-0.011,0.00021
-0.0001,-0.004,0.0016,0.021,-0.002,-9.0E-05
0.0005,-0.0065,-0.0075,0.021,-0.013,-9.0E-05
-0.0001,0.0078,-0.0019,-0.001,-0.014,0.00029
0.0001,-0.0097,0.0019,0.01,0.006,-0.0002
0.0003,-0.0111,0.0003,0.009,-0.009,-6.0E-05
-0.0004,0.0117,-0.0027,0.004,-0.008,0.00037
-0.0001,0.0128,-0.0012,0.001,0.012,-7.0E-05
-0.0001,0.0087,-0.0002,0.001,0.028,-0.00037
0.0002,-0.0037,0.004,0.01,0.036,-0.00037
-0.0003,0.004,0.0021,0.009,0.009,9.0E-05
0.0003,-0.0059,0.0007,0.015,0.005,-0.00015
-0.0005,0.0042,0.0002,0.008,-0.008,0.0002
0.0005,-0.0068,0.0011,0.01,-0.012,-0.00016
-0.0001,0.0072,-0.0001,0.004,-0.019,0.00033
-0.0005,0.0102,0.0026,0.006,-0.006,0.00013
-0.0003,0.0066,0.002,0.008,0.012,-0.00032
0.0002,-0.008,0.0021,0.02,0.001,-8.0E-05
-0.0003,0.0084,-0.0021,0.008,-0.008,0.00029
0.0001,-0.0062,0.0033,0.002,0.017,-0.00029
0.0001,-0.0088,0.0038,0.008,0.002,-3.0E-05
0.0001,-0.0077,0.0036,0.013,-0.013,0.00012
-0.0002,0.0118,-0.0011,0.005,-0.004,0.00024
-0.0002,0.0131,-0.0001,0.004,0.019,0
-0.0002,0.0093,0.0016,0.006,0.04,-0.00031
0.0003,-0.0059,0.0023,0.012,0.047,-0.00051
-0.0002,0.0037,0.0004,0.01,-0.006,0.00011
-0.0001,-0.0051,0.0001,0.011,-0.004,-0.00025
0.0006,-0.0093,-0.0011,0.01,-0.015,-0.00024
0.0001,-0.0054,0.0001,0.008,-0.033,0.00037
-0.0001,0.013,0.0018,0.009,-0.014,0.00031
-0.0002,0.0142,0.001,0.008,0.012,-0.00024
-0.0002,0.0089,0.0012,0.009,0.029,-0.00045
0.0004,-0.0039,0.0001,0.009,-0.009,-0.00011
-0.0005,0.0068,-0.001,0.006,-0.007,0.00023
0.0001,-0.0039,0.0018,0.011,0.001,-4.0E-05
0.0002,-0.001,-0.0004,0.007,-0.009,0.0001
-0.0001,0.0052,0.001,0.003,-0.004,0.00022
-0.0002,0.006,0.0017,0.006,0.011,-7.0E-05
-0.0001,-0.0048,-0.0001,0.01,0.011,-0.00011
0.0001,-0.0044,0.0045,0.03,-0.004,-9.0E-05
0.0002,-0.005,0.0046,0.035,-0.011,-2.0E-05
0.0002,-0.0006,0.0009,0.034,-0.027,0.0001
-0.0003,0.0047,0.0001,0.03,-0.022,0.00016
0.0002,-0.0045,0.001,0.02,-0.012,-4.0E-05
0.0001,0.0037,0.0022,0.023,-0.025,0.00016
-0.0003,0.0088,-0.0015,0.02,0.007,0
-0.0001,0.0072,-0.0011,0.018,0.019,-0.00017
0.0002,-0.0041,0.0027,0.022,0.028,-0.00037
0.0001,-0.001,0.0003,0.015,-0.01,1.0E-05
-0.0002,0.0057,0.0007,0.015,0.012,2.0E-05
0.0002,-0.0055,-0.0002,0.015,0.004,-9.0E-05
0.0001,-0.0035,0.001,0.014,-0.012,9.0E-05
-0.0001,0.0067,0.0032,0.007,0,7.0E-05
0.0002,-0.0062,0.0003,0.014,0.024,-0.00018
-0.0002,0.0039,-0.0001,0.014,-0.017,0.0002
-0.0001,0.0042,0,0.009,0.014,-6.0E-05
0.0002,-0.004,-0.0006,0.011,0.012,-6.0E-05
0.0003,-0.0047,0.0017,0.014,0.005,-6.0E-05
-0.0001,0.0027,0.0008,0.013,0.011,-2.0E-05
0.0001,-0.0034,0.0003,0.012,0.011,-0.00015
0.0001,-0.0043,0.0001,0.003,0.004,-7.0E-05
0.0003,-0.0031,0.004,0.013,-0.012,5.0E-05
-0.0002,0.0039,0.0007,0.013,-0.012,0.00022
-0.0002,0.0062,0.0009,0.014,0.011,0
0.0001,-0.0041,0.0015,0.014,0.003,-3.0E-05
-0.0001,0.0043,0.0005,0.01,0.012,0
0.0001,-0.0047,0,0.008,0.002,-2.0E-05
0.0001,-0.002,0.0009,0.008,-0.011,0.0001
-0.0001,0.0062,0.0007,0.008,0.001,0.00011
-0.0001,0.0058,0.0011,0.008,0.013,-7.0E-05
0.0001,-0.0047,0.0007,0.007,0.004,-4.0E-05
0.0001,-0.002,0.0015,0.01,-0.01,9.0E-05
-0.0002,0.0044,0.0006,0.007,-0.006,0.00014
0.0002,-0.0036,-0.0002,0.011,-0.011,1.0E-05
-0.0001,0.0036,-0.0007,0.005,-0.013,0.00018
-0.0001,0.0053,0.0014,0.007,0.012,-2.0E-05
0.0002,-0.0055,0.0007,0.015,0.004,-3.0E-05
-0.0002,0.0047,0.0001,0.005,-0.007,0.00019
-0.0001,0.0059,0.0013,0.006,0.013,-3.0E-05
0.0001,-0.0039,0.0006,0.018,0.017,-9.0E-05
0.0004,-0.0048,-0.0028,0.008,0.004,-5.0E-05
-0.0001,0.0049,-0.0001,0.002,0.001,0.00024
-0.0001,0.0062,0.0024,0.005,0.013,2.0E-05
-0.0001,0.0045,0.0024,0.011,0.029,-8.0E-05
-0.0001,0.002,-0.0017,0.002,0.035,4.0E-05
-0.0001,0.0022,-0.0004,0.008,0.01,2.0E-05
0.0001,-0.0043,-0.0001,0.013,-0.011,2.0E-05
0.0003,-0.0065,0,0.011,0.005,-8.0E-05
0.0001,0.0027,-0.0007,0.008,-0.008,0.00021
-0.0002,0.0085,0,0.006,0.004,0.00024
-0.0003,0.008,0.0039,0.014,0.03,-0.00017
0.0001,-0.0064,-0.0007,0.021,0.032,-0.00023
-0.0002,-0.0082,-0.0034,0.016,0.021,-8.0E-05
0.0001,-0.0038,-0.0024,0.002,-0.012,0.00023
-0.0003,0.0067,-0.0005,0.011,-0.004,0.00016
-0.0001,0.0053,0.0008,0.011,0.014,-0.00012
-0.0001,-0.0082,-0.0022,-0.001,0.003,-0.00015
0.0003,-0.0112,0.0027,0.002,-0.01,-0.00021
0.0001,-0.0077,0.0036,0.008,-0.033,0.00029
-0.0002,0.0064,-0.0007,0.008,-0.036,0.00033
-0.0003,0.0099,-0.0003,0.004,0.001,0
-0.0003,0.0058,0.0012,0.005,0.017,-0.00032
0.0007,-0.007,0.0043,0.012,0.016,-0.00076
0.0001,-0.0109,-0.0001,0.017,-0.011,0.00026
-0.0004,0.0062,-0.0005,0.002,-0.024,0.00035
0.0003,-0.0025,0.0029,0.014,-0.01,3.0E-05
-0.0005,0.0063,-0.0011,0.008,-0.006,0.00033
0.0001,-0.0066,0.0022,0.01,0.005,-0.00044
0.0001,-0.0006,0.001,0.012,-0.01,0.00027
-0.0005,0.0049,-0.0006,0.01,-0.006,0.0003
0.0001,0.001,0.0002,0.008,0.011,-0.0002
0.0004,-0.0041,0.0012,0.008,0.006,-0.00017
0.0001,-0.0034,0.001,0.013,-0.013,1.0E-05
-0.0003,0.0064,-0.0003,0.009,-0.007,0.0001
0.0002,-0.009,0.0005,0.006,-0.016,-0.00012
0.0002,-0.0075,0.0025,0.009,-0.03,0.00018
-0.0003,0.0124,-0.0005,0.008,-0.005,0.00013
-0.0006,0.0108,0.0007,0.008,0.017,-0.00018
0.0006,-0.0092,0.0004,0.023,0.023,-0.00072
0.0004,-0.0085,-0.0072,0.01,-0.031,0.00018
-0.0002,0.0115,0.0037,0.007,-0.01,0.00013
-0.0003,0.011,0.0031,0.012,0.011,-0.00012
0.0001,-0.0081,-0.0018,0.008,0.019,-0.00015
0.0003,-0.0064,0.0021,0.001,-0.011,-0.00024
0.0001,-0.0033,0.002,0.004,-0.03,0.00016
-0.0001,0.0054,0.002,0.009,-0.023,9.0E-05
-0.0004,0.0071,0.0016,0.013,-0.002,0.00019
-0.0002,0.0042,0.0006,0.005,0.006,0.00015
-0.0001,0.0019,-0.0001,0.009,0.01,2.0E-05
0.0002,-0.0044,0.0003,0.007,0.004,-9.0E-05
0.0002,-0.0009,0.0012,0.01,-0.01,-2.0E-05
-0.0001,0.0034,0.0007,0.01,-0.007,0.00016
0.0001,-0.0043,-0.0005,0.003,-0.011,-3.0E-05
0.0001,0.0038,0.0041,0.018,-0.01,5.0E-05
0.0004,-0.0042,0.0015,0.012,-0.011,-0.00012
-0.0002,0.0077,0.0005,0.011,-0.004,0.0002
-0.0003,0.0074,0.0011,0.012,0.012,-8.0E-05
0.0003,-0.0041,0.0006,0.013,0.02,-0.00027
-0.0002,0.0018,0,0.01,0.01,2.0E-05
0.0003,-0.0039,0.0005,0.01,0.007,-0.00016
-0.0002,0.0059,0.0008,0.006,0.013,7.0E-05
-0.0001,-0.0005,-0.0002,0.012,0.028,-0.00013
0.0002,-0.0058,0.0007,0.012,0.022,-0.00027
-0.0002,0.0065,0.0007,0.005,-0.003,0.00024
-0.0001,0.0057,-0.0003,0.007,0.019,-8.0E-05
-0.0001,0.0025,0.0004,0.007,0.027,-0.0002
0.0001,-0.002,-0.0006,0.007,-0.01,1.0E-05
0.0001,0.0026,-0.0006,0.001,-0.008,4.0E-05
0.0002,-0.0024,0.0015,0.012,-0.014,0
-0.0001,0.0071,0.0033,0.01,-0.001,0.0001
-0.0002,0.0056,0.0022,0.014,0.018,-9.0E-05
0.0003,-0.0095,-0.0002,0.012,0.005,-0.00017
0.0001,-0.0069,-0.0001,0.011,-0.013,0.00024
-0.0002,0.0066,-0.0014,0.006,-0.014,0.00029
-0.0002,0.0057,0.0024,0.008,0.012,-0.00019
0.0005,-0.0092,-0.0018,0.012,-0.005,-7.0E-05
-0.0004,0.0088,0.0019,0.009,0.013,4.0E-05
0.0005,-0.0051,-0.0018,0.012,0.025,-0.00032
-0.0001,0.0043,-0.0001,0.006,0.006,0.00016
-0.0002,0.0057,0.002,0.008,0.013,7.0E-05
-0.0001,0.0016,0.0012,0.006,0.029,-5.0E-05
0.0002,-0.0051,0.0009,0.011,0.022,-0.00015
-0.0002,0.0053,-0.0003,0.012,0.017,4.0E-05
-0.0002,-0.0009,0.0001,0.007,0.027,-0.00013
0.0001,-0.0063,0.002,0.01,0.02,-0.00027
0.0002,-0.0085,-0.0018,0.01,0.008,-1.0E-05
0.0001,-0.0036,0.0011,0.008,-0.01,0.0002
-0.0001,0.0045,0.0019,0.012,-0.009,0.00023
-0.0001,0.0057,-0.0006,0.014,0.01,-4.0E-05
0.0001,-0.0035,0.0017,0.023,-0.012,0.00015
-0.0002,0.0048,0.0005,0.011,-0.007,7.0E-05
0.0002,-0.0055,-0.0001,0.018,-0.011,-6.0E-05
-0.0003,0.0049,-0.0008,0.01,-0.023,0.00019
-0.0001,0.0007,-0.0014,0.017,0.009,1.0E-05
-0.0004,0.0048,0.0041,0.01,0.014,6.0E-05
0.0001,-0.004,0.0018,0.026,0.018,-0.00014
0.0003,-0.0049,-0.0037,0.017,0.006,-1.0E-05
0.0002,-0.0041,0.0013,0.013,-0.011,-2.0E-05
-0.0002,0.0045,0.0028,0.016,-0.006,0
0.0001,-0.0003,-0.0005,0.013,-0.01,3.0E-05
-0.0004,0.004,-0.0019,0.007,-0.007,0.00019
0.0001,-0.0065,0.0022,0.008,-0.009,-0.00015
0.0001,-0.0057,0.0021,0.011,-0.029,9.0E-05
-0.0002,0.0082,0.0009,0.013,-0.021,0.00014
-0.0001,-0.0084,0.0003,0.011,0.007,-0.00045
0.0002,-0.0102,0.0005,0.011,-0.014,0.00013
-0.0005,0.0068,0.0001,0.004,-0.025,0.00029
0.0002,-0.002,0.0019,0.012,-0.01,-1.0E-05
-0.0002,0.0042,0.0004,0.013,-0.007,0.00016
0.0001,-0.004,0.0028,0.005,-0.011,-1.0E-05
-0.0001,0.0033,-0.0004,0.011,-0.007,7.0E-05
0.0001,-0.0032,0.001,0.011,-0.013,0
0.0001,-0.0017,0.0002,0.006,-0.01,-1.0E-05
-0.0001,0.0042,0.0009,0.009,0.011,-1.0E-05
0.0002,-0.0046,0.0012,0.014,0.007,-6.0E-05
-0.0001,0.0046,-0.0003,0.008,0.004,0.00012
-0.0001,0.0049,0,0.006,0.015,-2.0E-05
0.0001,-0.0064,0.0005,0.006,0.013,-0.00018
0.0001,-0.0048,0.002,0.007,-0.03,0.00017
-0.0002,0.0066,-0.0005,0.014,-0.026,0.00024
0.0001,-0.0033,0.001,0.016,0.001,-0.00036
0.0001,-0.007,-0.0025,0.013,-0.006,-0.00021
-0.0003,0.0058,0.0048,0.004,-0.017,5.0E-05
0.0007,-0.0062,0.0042,0.019,-0.013,-0.00042
-0.0002,0.0075,-0.0022,0.01,-0.02,0.00027
-0.0001,0.0087,-0.0017,0.005,-0.003,-1.0E-05
-0.0002,0.0044,0.001,0.004,0.016,-0.0002
0.0002,-0.0115,0,0.01,-0.003,-0.00022
0.0002,-0.0096,0.0006,0.01,-0.028,0.0003
-0.0005,0.006,-0.003,0.01,-0.036,0.0004
0.0004,-0.0032,-0.0003,0.009,-0.01,-0.00024
-0.0001,0.0044,0.0011,-0.002,-0.014,0.00022
-0.0008,0.0068,0.0024,0.002,-0.005,0.00011
0.0002,-0.0083,0.0011,0.012,-0.015,-2.0E-05
0.0001,-0.0048,-0.0009,0.012,-0.028,0.00031
-0.0004,0.0109,-0.0003,0.008,-0.015,0.00032
-0.0002,0.0066,0.0018,0.01,0.011,-0.00032
0.0004,-0.0061,0.0013,0.012,0.012,-0.00054
0.0001,-0.0079,0.0006,0.014,-0.01,0.00023
-0.0001,0.0053,0.0012,0.007,-0.007,-1.0E-05
-0.0002,0.0015,0.0004,0.006,0.011,-9.0E-05
0.0004,-0.0051,0.0018,0.009,0.007,-0.00025
-0.0004,0.005,-0.0012,0.006,-0.008,0.00025
0.0003,-0.0036,0.0017,0.015,-0.012,0
-0.0003,0.0069,-0.0002,0.011,-0.006,0.00022
0.0001,0.0049,0.0004,0.01,0.016,-0.00013
-0.0005,0.0042,-0.0003,0.006,0.012,0.00018
0.0004,-0.0081,0.001,0.007,0.008,-0.00029
0.0002,-0.0066,0.0001,0.006,-0.011,0.00022
-0.0002,0.0076,0.0023,0.006,-0.009,0.00032
-0.0009,0.0104,0.0019,0.011,0.022,0
0.0011,-0.0051,0.0028,0.016,0.035,-0.0009
-0.0004,0.0028,-0.0034,0.004,-0.008,0.00042
-0.0002,0.0041,0.0023,0.007,0.01,-7.0E-05
0.0002,-0.0052,-0.0018,0.012,0.007,-0.00014
0.0001,-0.0035,-0.0014,0.004,-0.012,8.0E-05
0.0001,-0.0021,0.0001,0.013,-0.017,-3.0E-05
-0.0003,0.003,0.0053,0.008,-0.008,-1.0E-05
0.0003,-0.0049,0.0021,0.015,-0.011,-0.00019
0.0002,-0.001,0.0006,0.01,-0.009,-2.0E-05
-0.0003,0.0032,-0.0007,0.005,-0.007,0.00012
0.0001,-0.0042,0.0018,0.011,-0.011,-6.0E-05
-0.0003,0.0066,-0.0017,0.003,-0.007,0.00016
0.0007,-0.0102,0.0029,0.011,0.001,-0.00066
0.0001,-0.0041,-0.0001,0.01,-0.03,0.00043
-0.0005,0.0072,0.0006,0.009,-0.027,0.00044
-0.0005,0.007,-0.001,0.012,0.012,-5.0E-05
0.0002,-0.0056,-0.0016,0.003,-0.011,0.00019
-0.0001,0.0041,0.0016,-0.001,-0.014,0.00032
-0.0002,0.0071,0.0042,0.004,-0.006,0.00015
-0.0004,0.0071,0.0046,0.013,0.012,-6.0E-05
0.0002,-0.0037,-0.0012,0.012,0.019,-0.00031
0.0002,-0.0027,0.0016,0.003,-0.011,4.0E-05
-0.0004,0.0049,0.0019,0.005,-0.008,0.00018
0.0003,-0.0064,0.002,0.019,-0.011,-0.00011
0.0001,0.0055,-0.0026,0.009,-0.019,0.00017
-0.0002,0.0121,0,0.005,0.006,0.0002
-0.0004,0.0128,0.001,0.006,0.024,-3.0E-05
0.0003,-0.0052,0.0027,0.012,0.038,-0.00073
0.0003,-0.0114,0.0002,0.014,0.023,-5.0E-05
-0.0002,0.0066,-0.0013,0.01,0.015,7.0E-05
-0.0002,0.0037,0.0007,0.01,0.028,-0.00016
0.0004,-0.0047,0.0012,0.011,0.028,-0.00037
-0.0002,0.0017,0.0025,0.014,0.01,0
0.0006,-0.0039,0.0008,0.017,0.007,-0.00018
-0.0004,0.0047,-0.0008,0.014,0.013,5.0E-05
0.0001,-0.0073,-0.0026,0.006,0.009,-0.00024
-0.0004,0.006,-0.0036,0.006,-0.034,0.00034
-0.0002,0.0027,0.0032,0.006,-0.007,-0.00012
0.0002,-0.0041,0.0042,0.017,-0.009,-0.00022
-0.0001,0.0028,0.0017,0.004,-0.005,0
-0.0002,0.0019,0.0007,0.015,0.01,-4.0E-05
0.0001,-0.0036,-0.0005,0.014,0.007,-9.0E-05
-0.0001,0.0007,0.0016,0.002,0.009,-3.0E-05
0.0001,-0.0024,0.0029,0.012,-0.01,3.0E-05
-0.0001,0.0041,0.0007,0.014,-0.008,0.00016
-0.0001,0.0038,0.0007,0.015,0.01,-5.0E-05
-0.0002,0.0043,-0.0003,0.007,0.015,-1.0E-05
0.0001,-0.0054,0.001,0.008,0.007,-5.0E-05
0.0001,-0.0027,0.0008,0.008,-0.01,0.0001
-0.0003,0.0042,0.0005,0.007,-0.008,0.0002
-0.0001,0.004,0.0017,0.009,0.01,5.0E-05
0.0001,-0.008,0.0018,0.015,0.01,-0.00044
0.0001,-0.0042,-0.0006,0.012,-0.029,0.00036
-0.0003,0.0075,-0.0016,0.004,-0.024,0.00032
-0.0001,0.0097,0.001,0.003,-0.004,1.0E-05
-0.0002,0.0049,0.0035,0.008,0.013,-0.0004
0.0004,-0.0051,0.0039,0.015,0.013,-0.0005
0.0001,-0.0085,0.002,0.019,0.001,-7.0E-05
0.0001,-0.007,0.0008,0.019,-0.012,0.00014
0.0001,0.0017,-0.0002,0.03,-0.02,0.00018
-0.0001,0.0081,-0.0034,0.015,-0.004,0.00019
-0.0002,0.009,-0.0003,0.007,0.024,-3.0E-05
0.0003,-0.009,0.0019,0.013,0.026,-0.00024
0.0001,-0.0064,0.0005,0.015,-0.011,0.00023
-0.0001,0.0062,0.0006,0.013,-0.011,0.00019
-0.0002,0.0082,-0.0001,0.011,0.03,-5.0E-05
-0.0002,0.0033,0.0004,0.011,0.045,-0.00026
0.0002,-0.005,0.0008,0.012,0.043,-0.00034
0.0001,-0.009,0.0006,0.012,0.021,-6.0E-05
0.0001,-0.0077,0.0007,0.012,-0.01,0.00013
-0.0001,0.0038,-0.0001,0.009,-0.024,0.00025
-0.0001,0.0063,0.0001,0.007,-0.012,6.0E-05
0.0001,-0.0055,-0.0001,0.01,0.006,-5.0E-05
0.0001,0.0001,-0.0011,0.002,-0.009,0.00012
-0.0001,0.0046,0.0032,0.006,0,9.0E-05
0.0001,-0.0036,-0.0013,0.013,0.006,-6.0E-05
0.0002,-0.0017,0.0021,0.01,-0.01,-5.0E-05
-0.0001,0.0033,0.0017,0.011,-0.007,7.0E-05
-0.0002,0.0034,0,0.011,0.011,6.0E-05
0.0001,-0.0064,-0.0001,0.002,-0.014,-1.0E-05
0.0002,-0.0086,0.0002,0.008,-0.012,0.00017
-0.0002,0.0096,0.002,0.006,-0.007,0.00019
-0.0002,0.0102,0.0023,0.009,0.01,-5.0E-05
0.0001,0.005,0.0031,0.013,0.026,-0.00035
0.0003,-0.0055,0.0009,0.016,0.023,-0.0002
-0.0003,0.0012,0,0.007,0.009,-7.0E-05
0.0006,-0.0072,0.0018,0.009,0.003,-0.00033
-0.0001,0.0057,0.0011,0.003,-0.013,0.00032
-0.0003,0.0038,0.0036,0.011,0.01,-0.00024
0.0008,-0.0107,0.0021,0.016,-0.002,-0.00037
-0.0006,0.0084,0.0004,0.005,-0.021,0.00033
0.0005,-0.0055,0.0004,0.012,0.008,-0.00029
0.0004,-0.0065,-0.001,0.013,-0.006,-0.00021
0.0001,0.0038,0.0044,-0.001,-0.017,7.0E-05
0.0001,0.0052,0.003,0.001,-0.011,0.0001
-0.0001,0.0083,0.0025,0.005,0.004,0.00012
0.0001,-0.007,0.0024,0.016,0.015,-0.00026
-0.0004,0.009,-0.0006,0.01,-0.024,0.00023
0.0001,-0.0048,0.0005,0.008,0.002,-0.00021
0.0002,-0.0067,0.0012,0.01,-0.013,-3.0E-05
-0.0004,0.0062,-0.0005,0.007,-0.022,0.00028
0.0005,-0.0047,0.0004,0.008,-0.01,-0.00011
-0.0001,0.0077,0.0012,0.01,-0.01,0.00029
-0.0001,0.0056,0.0009,0.013,0.019,-0.00033
0.0001,-0.0055,0.0007,0.014,0.019,-0.0004
0.0001,-0.0097,-0.0008,0.011,0.008,-0.00024
-0.0001,0.0039,-0.0016,0,-0.019,0.00036
-0.0001,0.008,0.0011,0.001,-0.011,0.00025
-0.0002,0.0042,0.0022,0.006,0.013,-0.00019
0.0005,-0.0059,0.0026,0.012,0.011,-0.00033
-0.0002,0.005,0.0003,0.011,-0.001,0.00025
-0.0001,0.0057,0.0008,0.012,0.015,-3.0E-05
-0.0001,-0.0001,0,0.01,0.028,-0.00014
0.0003,-0.0066,0.0005,0.01,0.02,-0.00026
-0.0003,0.0043,-0.0008,0.006,0.003,0.00028
-0.0002,0.0057,0.0005,0.006,0.013,-2.0E-05
-0.0001,0.0042,-0.0003,0.009,0.009,6.0E-05
0.0003,-0.0066,0.0004,0.007,0.006,-0.00015
-0.0001,0.0051,-0.001,0.013,-0.011,0.0002
0.0004,-0.0073,-0.0011,0.006,-0.008,-0.0002
-0.0003,0.0068,0.0027,0.012,-0.023,0.00026
0.0005,-0.0047,-0.0005,0.01,-0.01,-9.0E-05
-0.0001,0.0076,-0.0005,0.004,-0.008,0.00026
-0.0004,0.0106,0.0002,0.003,0.005,0.00018
0.0004,-0.0078,0.0008,0.008,0.019,-0.00069
0.0002,-0.0144,0.0015,0.009,-0.003,-0.00019
-0.0002,0.0061,0.0001,0.004,-0.039,0.00053
-0.0001,0.0109,0.0043,0.005,-0.024,9.0E-05
0.0001,0.0048,0.0052,0.019,0.014,-0.00036
0.0003,-0.0034,-0.001,0.016,0.015,-0.00023
-0.0009,0.006,-0.0007,0.008,0.009,0.00028
0.0007,-0.0113,0.0006,0.013,0.009,-0.00056
-0.0003,0.0095,-0.001,0.005,-0.021,0.00047
-0.0002,0.0098,0.0034,0.011,0.011,-0.0003
0.0003,-0.0066,-0.001,0.016,0.017,-0.00037
-0.0004,0.0052,-0.0015,0.003,-0.009,0.00035
-0.0002,0.0035,0.0041,0.006,0.01,-0.00012
0.0004,-0.0055,0.0006,0.011,0.005,-0.00014
-0.0002,0.0077,0.0007,0.003,0.011,0.00015
0.0002,-0.0056,-0.0002,0.007,0.025,-9.0E-05
-0.0004,0.0038,0.0047,0.005,0.014,7.0E-05
0.0003,-0.0101,0.0009,0.012,0.004,-0.00032
0.0004,-0.0102,0.0004,0.012,-0.03,0.00012
-0.0003,0.007,-0.0005,0.006,-0.041,0.00047
-0.0002,0.0082,0.0013,0.017,0.011,7.0E-05
0.0004,-0.0082,-0.0011,0.01,0.02,-0.00029
-0.0005,0.0043,0.0007,0.001,-0.008,0.00027
0.0001,-0.0084,0.0031,0.012,-0.011,-0.00031
0.0001,-0.0054,-0.0009,0.008,-0.032,0.00041
-0.0001,0.0048,-0.0026,0.001,-0.033,0.00051
-0.0003,0.0103,0.0038,0.004,-0.022,0.00032
-0.0001,0.0026,0.0017,0.013,0.011,-0.00029
0.0006,-0.0086,0.0002,0.012,0.001,-0.00031
-0.0003,0.0077,0.0066,-0.002,-0.008,9.0E-05
0.0004,-0.0081,0.0019,0.013,-0.011,-0.00016
-0.0001,0.006,0.0002,0.011,-0.023,0.00015
0.0002,-0.0039,-0.0012,0.015,-0.001,-1.0E-05
-0.0001,0.0035,-0.0008,0.006,-0.004,0.00012
-0.0002,0.0045,0.002,0.005,0.017,-3.0E-05
0.0003,-0.0083,0.0017,0.012,0.004,-0.00014
-0.0004,0.008,-0.0001,0.01,-0.007,0.00018
-0.0001,0.0049,0.0009,0.01,0.013,-0.00029
0.0001,-0.0069,-0.0002,0.011,0.008,-0.00027
0.0001,-0.005,-0.0007,0.009,-0.01,0.00042
-0.0005,0.0073,0.0005,0.006,-0.007,0.0004
-0.0005,0.0075,0.0026,0.009,0.012,-0.00021
0.0007,-0.0106,-0.0012,0.015,0.009,-0.00045
-0.0002,0.0092,-0.0007,0.01,-0.003,0.00015
-0.0001,0.0087,0.0003,0.009,0.016,-9.0E-05
-0.0003,0.0055,0.0025,0.01,0.027,-0.0003
0.0006,-0.008,-0.0007,0.01,0.023,-0.00036
-0.0003,0.0051,0.0022,0.007,0.012,8.0E-05
0.0002,-0.0055,-0.0021,0.003,0.005,-6.0E-05
-0.0004,0.006,0.0042,0.009,0.01,6.0E-05
0.0003,-0.0099,-0.0009,0.016,-0.006,-0.00012
-0.0001,0.0052,-0.0022,0.004,-0.026,0.00044
-0.0003,0.0102,0.0043,0.003,-0.015,0.00025
-0.0003,0.0028,-0.0018,0.008,0.009,8.0E-05
0.0002,-0.0063,0.0011,0,0.005,-0.00021
-0.0003,0.0017,0.0015,0.008,0.01,-4.0E-05
0.0001,-0.0033,0.0021,0.011,0.01,-0.00033
0.0003,-0.0068,0.0013,0.012,0.002,-0.0002
-0.0001,0.0033,0.0013,0.01,-0.005,-0.00023
0.0007,-0.0056,-0.0005,0.008,-0.008,-0.00028
-0.0004,0.0111,0.0006,0.007,-0.004,0.0003
-0.0002,0.0095,0.0021,0.009,0.019,-0.00037
0.0005,-0.0045,0.0014,0.012,0.025,-0.00058
-0.0004,0.0055,-0.0009,0.011,-0.007,0.00037
